128.294355177	88.5310601921	11.1175314043
130.18610984	91.8501437311	3.6607560859
132.883756782	91.4242198148	10.8016083024
137.896971753	98.5193676003	3.4229645071
143.410050994	104.813838223	6.7022448888
145.103079756	107.413366132	10.3018427021
145.822280366	108.715350923	11.8460459529
143.031428146	102.684913459	11.2459198793
141.483466566	99.8798138004	11.9156422089
111.667937183	86.5258740147	4.7567794999
88.4401896415	95.0753721917	6.6292387245
79.4680813895	106.672822973	13.2942607525
78.7865355835	125.764690099	23.6079845937
89.691381292	144.109571806	26.7611677746
101.242257148	152.847322503	22.4378896039
113.842899678	156.009875374	13.7136958208
119.418403338	155.517587133	10.2386771096
126.179045742	152.607566007	5.4368052615
130.156760466	150.757966368	4.9717219675
136.915259746	143.676064962	0.6415267755
137.914772953	141.179675091	-1.6937671038
140.90396362	134.269752887	-3.3412045084
142.948601521	124.875378313	-4.0983574156
143.820336037	122.15546879	-3.2929404733
143.856989736	128.427082911	-1.6165942946
144.923145686	127.801025846	0.5231600805
145.458302863	125.96551583	1.6297611568
140.436445772	105.705086708	-1.8616448125
129.796232066	92.8694082898	0.8178155963
126.252898924	90.7801768418	0.9469929695
120.984872162	88.2119185472	2.3702664932
119.245926615	87.9580455419	1.9346198608
125.468055154	90.7762897738	0.6369312675
133.424778163	96.2407644372	-0.2146014191
141.592044437	106.774228029	0.2939631772
146.172299056	118.447091125	4.1231660576
142.677468463	139.440946053	11.0485641695
131.452994061	151.0219045	17.2824041772
117.502957989	155.11541944	21.6806081251
95.920806851	149.414689857	26.2909479986
86.0419259105	140.241867008	26.3759851535
80.3783850265	131.233790305	24.9917538151
78.436473012	115.416974079	24.6285890938
78.9809581265	108.655140011	21.0260678069
78.9713980275	108.244327465	20.4054443891
78.1974519865	110.574212753	20.5235527523
78.015165641	110.80598863	19.7068922104
77.841361972	110.963023853	19.5066737498
77.8374046815	111.128403659	19.1995550615
77.6461270825	111.598522426	18.3848075147
77.3798717835	111.910412424	17.6770643925
77.6412458645	111.913298094	17.9893983895
77.467817617	111.673746736	17.8753416854
77.2933421495	112.156666596	17.5783996239
77.291769234	112.076452193	17.4781789052
77.2076606195	112.15649029	17.5771426749
77.2062640095	112.155730047	17.4776061749
77.3825221215	112.476180027	17.7814664477
77.552312266	112.396318235	17.683759627
77.205961877	112.7110729	17.3729055558
77.461257246	112.551933254	17.2757714654
77.2101150625	112.633975493	17.6807844871
77.118883737	112.710136352	17.2721121068
77.0439826105	113.042078676	17.9903308569
77.0476907815	114.084571239	18.0988382243
79.147873639	105.881976139	15.0142498452
79.1982608015	105.377973291	12.5726812077
77.826892256	108.827734897	12.681692364
77.50907264	109.568791476	15.0218666496
78.359273075	108.633569051	7.9113705696
80.2456798055	109.54254307	0.4338406173
81.6824799225	108.078361886	-2.0951606629
80.2910034775	111.848590814	-2.7897219185
83.078587164	111.17351448	-7.5311253924
88.1093303985	112.259453893	-13.4385696493
91.090777825	116.570091523	-17.31838222
91.1879777695	123.709957235	-17.5641847623
90.0842383225	127.404083986	-16.7326873029
85.977669482	126.141068353	-13.4502229724
75.959415599	116.168746546	8.0503115778
76.084967361	117.477992331	10.7003853246
76.0887235205	120.568565211	16.6179175591
76.5445641815	120.108230735	18.6506415919
76.8255236505	121.222876718	7.2903833527
80.099953883	136.227626631	16.602060291
81.7680657835	136.209619763	24.2487763763
83.219460557	134.249502883	29.6267407052
87.2386491845	145.48172008	18.6170247295
92.0980699185	149.651104277	6.1360422001
94.7325317055	148.06620048	-3.2824064785
90.877833831	146.876600824	0.3029067324
86.794349652	145.910690198	11.30024552
81.1249870425	138.742317929	9.2251941103
85.4267396595	144.501636676	6.2926428575
85.9499105005	145.389395748	6.8154231315
93.9212414055	151.826592911	6.1814194289
96.576113622	143.820033352	-13.0437538234
96.2641436815	132.206096645	-20.6609289411
93.8210653785	126.738274356	-21.6591216525
90.792595441	114.06061273	-19.8817726696
91.1686863905	104.70639626	-16.0955425045
91.2293605155	99.3607024959	-10.9660193275
90.1059804555	99.3583909349	-10.9824993255
90.1383674985	97.2950727344	-8.3627238103
92.1363225525	95.8575695725	-7.5298033465
92.993819514	96.3395076917	-8.219622009
97.685621373	98.9574055384	-13.412372369
104.625341456	103.987755298	-18.8500175991
105.295762623	109.583799532	-21.4291881413
101.224906242	115.347820784	-22.7628629218
98.971734504	121.270281603	-23.4615370492
103.466859224	126.010277109	-24.6685341471
116.731794402	125.247308467	-22.7592024574
125.420811941	121.192911666	-19.5122188336
129.090922366	121.544829421	-17.1269013325
133.54798114	120.208805185	-14.028065495
138.654074627	127.559691991	-8.7057404019
136.77642266	140.842964171	-2.7283323009
138.137967774	142.724865414	1.7757395238
134.658154516	149.301339891	11.9311419309
128.016084045	152.952482446	18.9701223206
122.17752393	154.569619008	21.8439286452
113.103678428	157.425278375	9.655019014
120.81814457	151.21567319	-6.7341406313
117.732072794	144.561954659	-16.0808748338
119.680822093	131.747069023	-23.1677294736
109.087692619	131.864866391	-25.8594258352
106.123467276	130.083054004	-27.2416213942
96.768360807	126.533357382	-27.2996880662
102.696374346	134.426174247	-25.2146318169
106.689622278	142.750417351	-19.3032050488
106.921326693	145.097476618	-16.0257135489
108.041796305	149.712172829	-10.7952119125
109.098279477	150.447574754	-9.5494559209
113.131487413	152.24855184	-5.9224197129
110.764086418	155.770486109	3.9245487844
114.873149073	155.956328664	6.4143827298
121.648916667	155.554667964	14.5406356676
120.443985296	154.803655956	21.7210264993
120.541119028	154.810066254	22.5384827483
121.343615625	151.342996359	30.7399831813
120.317037656	154.263155931	24.9684905961
120.532220078	155.673409289	9.549816395
122.53015333	152.294929404	-2.2318195609
125.737404908	143.078186636	-12.4238173917
120.499434573	133.453495156	-20.7031123803
109.077884035	126.815873354	-25.8033752348
102.42284284	134.099237945	-26.3459019887
105.93715519	147.326496404	-18.6679643524
108.401179678	152.693468681	-10.0479011274
104.422244842	153.049447476	-4.0131656996
107.819126645	152.912222553	-2.034086043
115.784095126	154.736740291	3.680755775
119.13283375	154.088341979	2.3012740451
128.697676533	150.400037754	0.0713060867
133.561724346	148.339012155	1.7568504009
134.162194503	149.660477257	7.0509897794
135.65591	149.281732197	9.0996210799
133.519758427	149.225066664	23.0787748975
135.983685769	145.481053105	26.9437265911
139.605770974	141.477398338	26.5544624109
143.428554237	137.0379918	22.2138729099
142.780757673	138.527237999	18.5552072465
140.437440533	142.374962137	17.8473641096
137.631993561	145.028333993	8.7935570163
127.573110324	151.889627391	5.8590614249
122.724972522	151.990617579	-0.5100610877
116.152341834	153.902473821	-0.4805033913
114.359815304	151.944094541	-4.4840476907
114.211488187	149.423260617	-8.5777863423
113.660109045	147.955821495	-11.0264866215
111.930793665	148.835840449	-10.9447659935
109.262766199	151.246583698	-10.1571501116
110.034514784	150.440942958	-10.6602522709
109.482616451	147.937909894	-12.3118174285
107.66301812	150.57876306	-12.8233215395
108.44941702	149.822808633	-18.4007680068
100.922879719	150.803455335	-24.4931093414
98.8457839165	151.353767434	-24.7277925585
96.8751839385	148.397373059	-22.9510542723
95.4967555175	143.510681858	-22.0976867795
94.6874155695	144.174790164	-18.1433694809
93.506439738	145.718194182	-15.709449635
91.1188836775	148.613205133	-13.9980821329
93.6947806005	151.656854906	-16.0637313721
92.5915724635	147.63995613	-26.2643273099
80.6338915495	144.488577837	-26.6755411171
73.710022497	139.420392233	-26.213463938
76.506765245	132.70382061	-23.2846247522
82.9608529375	134.43191578	-19.4137722189
85.168638168	134.535982785	-16.7435280422
88.4327982405	131.807060524	-17.7341088059
93.8987013795	122.483999225	-21.5949719161
100.690171744	118.065318532	-23.9713517181
100.101308586	111.412751665	-22.2060771076
101.23546905	111.747181856	-21.4701214105
101.837819395	117.437157045	-22.128949894
97.0236607625	120.733347737	-20.4397451791
88.041261729	125.980196552	-14.2373446118
80.833397722	135.228847892	1.170312811
95.0981224975	152.380641159	16.0449076401
103.067629568	152.25766665	29.166518232
114.14620408	141.399097039	43.6546186735
120.614334637	127.249218483	50.2254813535
117.034115005	110.878231879	50.5400748983
117.597368394	104.276513099	48.2527278245
116.93130941	98.5570208925	45.049400447
120.015043081	91.8385462542	37.2154989575
133.920378621	91.7103078734	16.8097243585
137.936528764	97.7385009531	6.3623266958
132.964468409	106.113461395	-10.087599829
120.639491712	113.561989042	-19.9562214545
103.484985111	117.520000188	-22.1041043223
98.629419975	119.506285134	-23.1732065552
100.414779816	129.03268498	-26.9262892116
103.679921687	128.63213735	-28.1954090601
114.062619446	126.449419104	-21.8725117546
119.391692533	123.839720194	-18.1648176396
121.141214722	121.127827308	-16.5304922463
122.281835286	118.65296715	-14.9130061509
122.976339619	112.487001555	-13.3337226189
116.659186397	96.0904586302	-5.2380030318
108.473992914	89.3259120197	4.6344926313
113.659828089	86.3307245766	11.0832434695
123.942077847	87.1113151868	15.9075955651
127.723368311	87.95343846	20.0401640774
132.884212985	91.0464103901	23.7943163312
133.286332086	91.7091489137	27.2588740878
133.212279064	91.7946607608	28.0745006575
137.470024476	95.6682371796	29.0756545716
140.509273648	103.663192235	34.8807194906
141.258710468	111.550730548	37.5963696449
140.679505048	115.489675338	39.1441706044
139.836328223	119.512496372	40.1813248099
139.156543104	121.436402491	40.2873790153
136.414127694	117.998246303	42.755192913
131.201714692	105.714462831	43.4889240057
126.259288125	94.8327086598	38.1486567406
121.944550412	89.7289181483	33.2651936717
118.217187477	86.7093796907	27.1942017049
111.372094109	84.8007447073	20.5795595272
105.295096278	85.5321528553	12.6852950415
98.2451674215	90.1792017646	3.3774300083
88.825783625	101.981186811	-3.5652975102
88.7666451365	113.173769703	-9.4606158763
91.2429166055	121.500198699	-13.3133790845
93.025643798	124.685327978	-16.3049239126
93.2254497135	122.653109229	-20.0808902817
93.7345121435	117.355722166	-20.3178965067
96.731774627	112.903856558	-15.6451757764
98.794253538	112.947559424	-10.4301349774
94.690256466	114.163682721	-7.3353344686
94.172020606	114.006813974	-6.936284611
76.841552448	122.803507039	14.3096482076
79.6503613855	122.70430954	10.9964822389
80.8590703645	122.547889087	11.0128507485
80.5303668535	121.590046346	12.8307922185
79.8170569085	123.947776118	16.5920761427
81.058792096	130.942752813	17.894247261
84.888820137	138.898361367	18.327096681
93.1176058575	148.649343057	11.1178624327
99.7268535995	152.929722799	12.7739203463
95.956831997	147.670784806	29.1224870386
95.0042710775	141.780765138	36.0634692357
94.225881441	141.542316805	36.2490373776
92.503976532	138.894176345	36.7085875966
85.816702743	128.445484015	36.520964174
83.4925541835	138.136125272	24.0816016647
96.033614476	150.437802582	2.9464951594
98.837436689	152.066512006	5.131054033
96.9420289785	152.193112339	11.8113092027
94.879137846	151.239696282	13.494418245
92.0829102765	149.371883724	11.2084098763
92.2763313955	147.52779965	0.8364831623
96.499157387	149.054527533	-0.3025607888
105.815448614	147.166726714	-8.3121778665
115.138773627	145.320401485	-9.7139043175
116.231007268	148.085671573	-6.2211971855
122.67015477	143.176094976	-9.21395877
128.834458693	133.450721423	-12.759560595
136.728819232	120.569519255	-9.2019074732
140.501840603	115.799162617	-4.8190809157
143.14903931	113.587424672	-0.3312904702
145.571648678	114.041752604	5.3900974036
147.113311459	114.085898533	10.7965298476
148.000441731	117.187529023	17.9411165331
148.149779424	118.906513593	22.2270099734
147.822132996	118.032259336	23.4287250474
146.757455068	121.350858237	27.1035453133
143.134245913	124.359891493	33.6737519771
139.90161555	118.61981347	38.8610975289
137.648890033	110.834840636	39.5673297503
137.686851696	105.359778425	36.9834229319
140.324146094	101.845367308	28.0559610816
140.350838998	98.883621382	18.1795015335
141.007392179	101.295412611	8.9753293638
136.414027965	103.43899679	-3.9700175437
126.218005019	111.989153644	-16.9424947751
112.82661036	119.457559404	-22.7665832229
103.35761918	120.54801449	-25.5329734135
96.3877212935	122.270759763	-29.3718281505
97.4675411745	125.006884378	-38.9849559761
97.4195807055	126.245755264	-54.8169451359
129.565318351	121.085777937	-13.770417874
185.691769102	108.436794709	-14.0715453875
133.128927338	133.458113314	-2.4470931177
130.93177909	131.908591292	-4.8211024686
133.752547445	128.209515108	-6.741990426
136.743090211	118.01137289	-7.8006585945
140.413453611	110.745042274	-4.2567271386
142.849332378	107.876335731	-2.5241317407
144.428020423	105.402452714	-0.8902675893
142.573830835	104.021296449	-3.2677583325
134.793508148	106.958313906	-15.536526349
134.679383566	119.082081019	-25.4946009164
121.008419446	119.053950497	-25.6951541124
108.018901908	122.31400597	-26.6635403025
104.053028738	116.220252434	-24.8434432918
104.881075334	102.941934002	-19.4622506085
111.916929067	91.1501490713	-9.4098592693
116.322658808	88.4005460092	-2.9704319527
115.417464413	87.0573505343	0.5572712308
113.885810698	86.5096100437	2.0526254069
112.878425046	85.3953257787	4.3667789975
109.485244086	85.7072619076	3.3047399416
103.721827519	87.5898068562	-0.724036061
97.0754339625	92.9091827721	-6.4677308133
93.033702849	97.5139442051	-11.6619423052
88.7777477515	107.744711805	-26.8714391983
95.2554017235	120.047993842	-35.8059501273
113.978856013	127.724082598	-34.1522287891
123.881324441	129.137395717	-19.1680918676
122.781922927	120.782633222	-10.1109516468
118.872292799	113.758379682	-4.1385155848
121.148906219	112.366064724	-7.8785621063
126.833815079	105.355419022	-2.5714537453
126.632707447	104.774550094	-4.6093777985
129.716022931	99.7210913486	-5.9310300011
133.280390646	99.3300536707	-4.8671612659
136.227328227	102.310463463	-4.8979223278
138.705329328	110.787732783	-8.6498566229
137.637666674	118.467030858	-11.953090508
131.771302517	125.392472064	-17.9701061357
124.805530262	132.007563193	-21.5679100715
117.613713714	137.364106663	-23.4483575925
109.545815429	141.422541081	-25.1637101476
98.446340806	140.503022046	-27.1552562706
85.661425331	135.043305451	-24.443942594
80.952423468	128.571581458	-19.9014651288
79.017090401	122.900935877	-15.2020139756
80.163956004	113.622306156	-12.1203101898
84.3263681145	104.329465529	-10.5170390193
89.541326446	96.3393713493	-7.354722813
92.176008612	93.8775827713	-4.4017074626
95.3865432875	92.7707328419	-3.3491641527
95.996984404	91.9702132402	-3.13811741
92.7344228035	92.2134490606	-1.6613393489
86.755797334	96.0544502523	-2.3229964878
80.8727582335	105.774803793	-9.9482349881
81.489262922	118.992778588	-23.6277746674
97.2645350345	123.16000389	-28.7443439195
111.725215897	124.837119753	-22.0201016222
115.800858602	121.370650268	-14.5766637942
118.738970719	115.281787308	-13.8793321865
122.747315936	110.341419549	-11.0170116694
131.502558564	105.879817021	-9.0960276401
135.711856271	102.943518424	-5.0990632722
136.524754372	101.44605368	-2.5625064998
135.669756999	98.8845281598	-1.3829934221
134.620183588	97.994171179	-2.1125280511
131.680769755	101.469946461	-8.6237500811
123.322690638	114.845251328	-20.214376679
118.094727529	123.150861829	-23.6727051715
114.455507306	128.594926585	-25.4008384208
111.772435684	136.358567065	-26.4880542145
111.077549076	143.499420685	-27.5614322345
106.867471685	149.463378467	-32.7464498822
94.5530329695	156.646674033	-35.7112322315
80.0892458635	157.590161986	-24.0336306585
75.142648715	149.08519499	-11.6906298484
74.927821297	139.884461945	-7.3047332632
74.8437420945	130.988223197	-5.8597902809
75.18647207	124.578552418	-4.894759851
76.391523991	118.247837714	-4.2149455514
78.1947554785	115.271824946	-4.8210631395
79.6384626105	115.663094648	-7.1350263167
82.676942107	114.103442501	-12.1788708736
86.314900044	113.906427047	-18.11772916
91.0727979445	117.316239322	-24.8252128097
101.1597985	125.170429965	-28.8789917044
111.087970957	128.268321668	-24.5374951749
116.975027593	128.090772819	-18.054297332
120.312845658	126.040466578	-14.5699998108
125.118275971	122.785988969	-10.7760003247
126.331659186	119.581231468	-9.9697369229
129.751696252	116.521636539	-12.6923361024
133.985298001	114.60655779	-12.5472237548
135.808332573	114.771564458	-12.2106169164
135.713510402	115.80688648	-13.019102298
134.747483266	113.954427644	-13.7556666267
131.409651366	115.369860848	-17.1459013975
122.080334921	119.074711706	-23.2412868134
114.761383833	122.235735287	-27.0729170465
108.565686862	119.794678104	-30.7371300511
108.499057317	124.405271195	-36.181526395
104.776670847	124.3976117	-36.236133846
95.538427015	130.359218199	-41.6043066274
83.705518179	131.544744876	-40.5534999676
74.459933012	136.442557728	-27.9495373508
76.3904027475	141.364536442	-13.8680862663
79.36542628	144.318523358	-5.7786861202
77.35460419	140.663657187	-0.6550587256
74.6716032105	133.889528959	6.5515122395
74.482584044	128.509661192	6.0945998928
74.5133273725	124.873543172	2.7203365031
80.7155489825	117.245005214	-10.6581629461
91.979995267	111.970360991	-21.0963227574
100.07742703	112.845834311	-24.1246172224
104.230944302	112.132816406	-23.761395869
108.762483423	115.367193318	-22.1447549208
112.339952829	115.552775128	-19.5532518414
117.468807678	115.969080211	-18.3600239909
122.924386677	115.350886118	-17.4694123485
128.759691695	113.208954383	-15.0638133663
133.993563081	110.599059579	-11.3575158613
138.46448911	111.677782345	-7.6307527399
140.115825604	114.095898741	-6.978803764
141.9713279	114.119862799	-4.304457613
143.749810869	113.584040918	-0.9295248162
145.610264451	114.016308721	2.0369743026
146.055934306	115.384493687	3.0702390898
146.319842761	117.394003673	2.5838469882
147.234721279	119.344442341	5.7684364866
147.971076495	119.214845383	9.4301131912
148.313223413	116.690622192	15.2049249279
147.555292925	112.848104416	17.3898677068
146.666557045	109.79206425	16.2361213723
145.019768766	106.53272258	10.6015464731
137.668601448	101.053897919	-1.0266151696
132.7627696	98.3659574347	-4.9825261086
128.35561633	100.238190657	-10.7130327162
127.82577888	100.872243355	-11.9393235863
134.158215022	108.832243704	-11.5692798233
138.792462592	115.276845766	-9.2170759552
141.794742099	116.920656516	-5.0989950836
144.196122995	117.363428755	-0.8905620098
145.704789136	117.310254813	2.1760784655
146.628554529	115.659142261	6.5339656752
147.261198049	113.988950863	8.4593914379
146.728579852	111.813845672	8.1343986051
146.191116331	109.639757807	6.7843955076
143.548719546	104.16152811	4.4696674372
135.964811242	95.4580751824	1.8458954736
131.048401584	90.7210753883	3.5542439765
128.936063796	88.746733413	7.9743326024
128.667111633	87.9837874973	13.3473112451
129.814510163	88.5634983792	14.9911017483
129.05013341	88.1651439891	16.2004513785
127.795402673	88.1377961765	12.9278708815
127.241882308	88.282807978	10.0849833992
123.788440865	86.5979982816	11.1344349539
122.511474302	86.7966209881	6.241462163
117.824019427	88.4969489886	-1.126582329
115.594105969	91.4177376901	-6.5077122112
117.634412424	94.2157135683	-9.3992947615
121.670401127	98.449479018	-12.0502992262
123.346679007	97.507695309	-9.7948532719
126.771618361	95.3047954324	-5.5045612501
130.731327749	94.8637460019	-0.6738692376
133.623533674	92.6961036508	8.3853761412
133.705135564	92.2555568364	14.2737556047
134.657152564	92.2575157864	14.2877217047
135.00224345	92.3801680847	19.8763140814
135.153988329	93.2980635439	24.4538988104
136.467057243	94.5187113175	25.5981168355
137.63143745	94.2499847852	22.4683717021
137.318069137	93.2576802803	18.5942980064
138.305765808	93.7969219777	14.9613970606
141.087561924	96.3747573585	15.4322611329
140.607747404	97.6431743349	24.4715763337
140.145156963	99.036874134	27.9297349562
139.477984009	99.3680094547	29.853284678
138.62476855	96.8403477717	25.0426416234
137.956799236	94.9591163195	20.4492285517
137.124151063	93.9680911454	16.876036651
135.33163167	94.4498079826	6.3954547032
129.951622814	99.2198174544	-8.0613819296
119.208634597	100.589869893	-15.5209876924
108.778533035	103.99243867	-19.2966218921
101.048220805	110.371457809	-22.400154875
96.840660597	116.66819885	-26.7762536346
98.6462265155	123.593218761	-34.8103646133
95.109103683	128.547858591	-47.5171000834
88.5410337195	145.12107424	-61.5816056851
72.882953844	161.437461297	-32.83319834
76.171842489	150.487071804	-6.3795678562
76.759795379	142.269922972	-0.550484446
74.004677895	131.85014943	2.0562672304
73.5492819965	123.348413436	2.0761679235
74.9210556275	118.368268903	1.5460445743
78.9488565545	113.065777173	-0.2614527087
83.2700470355	108.208120789	-6.3297930725
89.2257679085	105.926966373	-12.9690389487
92.788426962	108.460057527	-18.5770995254
93.6953254325	112.519994169	-22.3899503745
95.988368687	119.160617368	-26.160351283
100.562970398	124.373560875	-27.8795759197
101.615329221	131.470631482	-33.992762563
88.0895384805	156.715030139	-45.9553216981
73.5211879155	167.486790559	-18.7610100411
73.1394999535	149.517043697	-6.6313397029
74.9126250105	139.525863256	-2.2230961557
74.2859972115	133.660301415	-2.5910777449
74.602526203	124.432378841	-3.0735949924
76.7616766165	118.020235253	-2.8979489505
81.181337098	111.649438536	-7.1468526302
85.7642148805	108.884603949	-13.1934043879
91.11923837	108.762017198	-20.2309226036
94.9463662225	116.590224515	-26.0981609033
104.269049004	122.123861202	-28.6506003152
115.639921969	126.620054823	-20.7334301132
138.0910977	102.372411795	-38.991894697
180.344882754	177.124926816	-171.561822725
85.9915765735	236.374097543	-59.5225780713
78.089755622	165.735316949	-7.6436376158
78.466359754	150.200258718	-2.895428185
77.017321628	141.230240054	-0.3566114664
75.5394379545	127.87378767	-4.6523483411
79.392492055	118.075792248	-6.7099428798
83.660504013	109.713784644	-9.2566365236
86.624438215	108.08066	-13.4961765982
91.2999518	108.450026919	-19.5144827804
96.5146243635	110.107484271	-24.6083019341
97.2464850265	113.768277016	-28.6261607747
100.387931128	122.435404972	-40.0787325984
103.95489275	132.61330058	-52.6365662865
68.0866716045	162.454189543	-66.2005871215
67.7191778515	157.978406429	-11.6136460817
75.084947533	143.856168201	-2.8003806264
75.7663757315	134.547682274	-2.3627548599
75.6612554505	128.364620972	-2.8253284689
76.9378942285	124.671683098	-3.5448218803
79.834545508	122.969039221	-6.4624676726
82.9756612745	120.060885895	-10.0933910727
85.5935727765	115.62127222	-14.1531080207
90.874711682	112.454049355	-19.8943521432
96.4218496905	117.157508005	-26.1711843931
104.682245168	126.207817861	-30.340975395
114.349045539	126.899281475	-26.6309613111
147.660464264	171.739404945	-131.974643605
95.0202684005	227.884290002	24.3139397509
79.996019036	163.48621353	23.4418199366
77.192064142	148.267170075	17.1702383372
75.2675132375	140.825307976	10.6797337971
74.903359908	136.119611739	3.738018694
75.738322035	130.202981226	-3.7139645912
82.1668743185	117.234813358	-12.3684505911
85.4198981555	114.579187289	-14.1645927861
84.7988024625	114.412791248	-14.9910988275
84.4755143625	119.825465019	-20.5318843071
87.241369594	131.80060065	-28.7175699362
89.6875261905	145.163107974	-35.4730516205
93.267851964	169.078342949	-36.2304201998
91.244485202	185.570251488	1.655228023
98.8481323745	166.768267537	28.8211897495
104.862071801	163.440273739	31.9257484992
102.159657052	163.178207791	30.6599364668
99.1000105535	161.470275533	28.5704590275
94.467736936	161.558195709	19.2688566362
92.9612849175	157.01792933	-7.4010113931
91.0243970625	149.736885579	-14.7958536215
89.303228803	150.453805455	-14.1084048052
89.3379011195	151.228614415	-17.8627093449
88.3868434855	148.941048936	-23.5782628181
88.2443014485	144.501132441	-26.9719119671
84.6931272895	141.848470554	-26.6387131601
80.193035687	146.687690711	-21.7871683576
76.917011191	148.500665789	-14.7146370526
69.0124771405	139.099067159	-3.4376662215
69.2590303565	138.34676756	2.0424666395
69.834620855	139.095527257	6.3262821518
73.7093629705	147.196545483	3.8155525825
80.0078220345	156.173361771	0.9299096739
101.702073282	168.625277013	-2.8048913854
